name,address,latitude,longitude,rating,borough,shop_id,Unnamed: 0,Code,Area,Value,Code_earnings,Area_earnings,Pay_2021
Oxfam,"514 Kingsland Rd, London",51.5442343,-0.0758619,4.2,Hackney,2047,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
RSPCA,"285 Caledonian Rd, London",51.5403769,-0.1170768,4.6,Islington,2048,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Charity Shop,"Coltash Court, 150 Whitecross St, London",51.52435149999999,-0.0935917999999999,4.5,Islington,2049,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
"Shop from Crisis, Brick Lane","78 Quaker St, London",51.5223355,-0.0717556,5.0,Tower Hamlets,2050,3854.0,E09000030,Tower Hamlets,"475,000",00BG,Tower Hamlets,680.3
Oxfam Books & Music Islington,"48 Upper St, London",51.535138,-0.1045564,4.6,Islington,2051,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Mind,"8 Ganton St, London",51.5133746,-0.1383464,5.0,Westminster,2052,3857.0,E09000033,Westminster,"1,070,000",00BK,Westminster,771.6
Boutique by Shelter at Coal Drops Yard,"West Coal Drops, London",51.5363741,-0.1261641,4.7,Camden,2053,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Age UK Camden Boutique,"53 Leather Ln, London",51.5205863,-0.1096902,4.0,Camden,2054,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
HelpAge International,"6 Tavistock Pl, London",51.524545,-0.127988,5.0,Camden,2055,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Camden Mind,"60 Camden High St, London",51.5362929,-0.1398113,4.4,Camden,2056,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Shop Camden,"89 Camden High St, London",51.5366239,-0.1407265,3.2,Camden,2057,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
British Heart Foundation,"65 Camden High St, London",51.5362039,-0.1404195,3.7,Camden,2058,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Scope Camden,"73 Camden High St, London",51.5362998,-0.1403814,4.0,Camden,2059,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Islamic Relief Shop Whitechapel,"135-137 Whitechapel Rd, London",51.5178911,-0.0655680999999999,4.6,Tower Hamlets,2060,3854.0,E09000030,Tower Hamlets,"475,000",00BG,Tower Hamlets,680.3
Cancer Research UK,"81 Camden High St, London",51.5365024,-0.1405993,4.1,Camden,2061,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Bookshop,"Bloomsbury Plaza, 12 Bloomsbury St, London",51.51745,-0.1271185,4.4,Camden,2062,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam,"376 Holloway Rd, London",51.55646369999999,-0.1170316,3.1,Islington,2063,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Age UK London,"247 Kentish Town Rd, London",51.5482749,-0.1413752,4.0,Camden,2064,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Cancer Research UK,"374 Holloway Rd, London",51.5563684,-0.1168922,4.5,Islington,2065,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
British Heart Foundation,"233 Kentish Town Rd, London",51.5479144,-0.1416239,4.0,Camden,2066,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Kentish Town PDSA Charity Shop,"249 Kentish Town Rd, London",51.5483281,-0.1413576,3.4,Camden,2067,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Charity Retail Association,"356 Holloway Rd, London",51.5557613,-0.116045,4.4,Islington,2068,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Traid Camden,"154 Camden High St, London",51.5385937,-0.1421116,3.7,Camden,2069,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Shop Kentish Town,"160 Kentish Town Rd, London",51.5468605,-0.1414953,4.3,Camden,2070,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Thrifted.com @ Brick Lane,"Vintage Market Shoreditch, Unit 30, 85 Brick Ln, London",51.520781,-0.0719501,5.0,Tower Hamlets,2071,3854.0,E09000030,Tower Hamlets,"475,000",00BG,Tower Hamlets,680.3
Blustons - Octavia Foundation Kentish Town Road,"213-215, 213 Kentish Town Rd, London",51.5473802,-0.1416739,4.2,Camden,2072,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Books & Music,"166 Kentish Town Rd, London",51.5469898,-0.1414659,4.7,Camden,2073,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Charity Hub,"654 Kingsland Rd, London",51.5461398,-0.0754963,0.0,Hackney,2074,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Blue17 Vintage clothing,"162 Ground floor & basement, London",51.5512295,-0.1101328,4.7,Islington,2075,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Beyond Retro Dalston,"92-100 Stoke Newington Rd, London",51.5533702,-0.0746013,4.5,Hackney,2076,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Traid Dalston,"106-108 Kingsland High St, London",51.5491916,-0.0751442,4.3,Hackney,2077,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Shelter Charity Shop (Holloway Road),"436A Holloway Rd, London",51.557454,-0.1185004,4.4,Islington,2078,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Oxfam,"376 Holloway Rd, London",51.55646369999999,-0.1170316,3.1,Islington,2079,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
British Heart Foundation,"436 Holloway Rd, London",51.5575534,-0.1184379,3.5,Islington,2080,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Mary's Living & Giving Shop For Save the Children,"138 Upper St, London",51.5394521,-0.1027021,3.9,Islington,2081,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
RSPCA Charity Shop -Blackstock Road,"6 Blackstock Rd, London",51.5643184,-0.1041311,3.6,Islington,2082,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Marie Curie Charity Shop Finsbury Park,"272 Seven Sisters Rd, London",51.5643737,-0.1049262,3.5,Islington,2083,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
RSPCA Charity Shop - Stoke Newington,"180 Stoke Newington High St, London",51.5618115,-0.0735439,4.1,Hackney,2084,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Marie Curie Charity Shop Highbury,"318-320 St Paul's Rd, London",51.5463023,-0.1027169,3.3,Islington,2085,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Sense,"57 Seven Sisters Rd, London",51.5593295,-0.1169056,5.0,Islington,2086,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
St Vincent's Holloway Road,"550 Holloway Rd, London",51.5598289,-0.122156,4.8,Islington,2087,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Marie Curie Charity Shop Archway,"27 Junction Rd, London",51.5647426,-0.1347627,3.0,Islington,2088,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Second Chance,"7-9 St John's Way, London",51.5659017,-0.1341459,4.0,Islington,2089,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Cancer Research UK,"374 Holloway Rd, London",51.5563684,-0.1168922,4.5,Islington,2090,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
St Vincent's Hackney,"484 Kingsland Rd, London",51.5432752,-0.0758591,4.4,Hackney,2091,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Sue Ryder,"72 Essex Rd, London",51.5381733,-0.0992663,4.1,Islington,2092,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
House of Grace International,"62d Stamford Hill, London",51.5664245,-0.0727241,4.7,Hackney,2093,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
"Shop from Crisis, Finsbury Park","19 Stroud Green Rd, London",51.566813,-0.1080175,4.5,Haringey,2094,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
"Shop from Crisis, Islington","211 Upper St, London",51.5434334,-0.1034868,4.7,Islington,2095,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
"Shop from Crisis, Dalston","74 Kingsland High St, London",51.5483582,-0.0751334999999999,5.0,Hackney,2096,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Second Chance,"161 Blackstock Rd, London",51.5612153,-0.0988585999999999,4.8,Hackney,2097,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Mind,"202 Stroud Green Rd, London",51.5706812,-0.1148356,4.1,Haringey,2098,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
Mind Shop Stoke Newington,"11 Stoke Newington Church St, London",51.5618965,-0.0743009,4.6,Hackney,2099,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Cancer Research UK,"13 The Broadway, London",51.5788126,-0.1239531,4.7,Haringey,2100,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
All Aboard Shops,"2a Regent Parade Amhurst Park, Stoke Newington, London",51.5735537,-0.0736925,4.5,Hackney,2101,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Scope Stamford Hill,"236 Stamford Hill, London",51.57388,-0.0719832,2.6,Hackney,2102,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Shaw Trust - Charity shop - Stoke Newington,"123 Stoke Newington High St, London",51.56042249999999,-0.0741188,4.4,Hackney,2103,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Royal Trinity Hospice - Islington Shop,"43 Upper St, London",51.534994,-0.1048086,4.1,Islington,2104,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Barnardo's,"Greater, 2 Broadway Parade, London",51.579977,-0.1231698,4.1,Haringey,2105,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
"Shop from Crisis, Archway","34 Junction Rd, London",51.5643464,-0.1355124,4.3,Islington,2106,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Oxfam,"514 Kingsland Rd, London",51.5442343,-0.0758619,4.2,Hackney,2107,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
RSPCA Charity Shop - Crouch End,"18 Broadway Parade, London",51.5801062,-0.1233709,4.9,Haringey,2108,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
British Heart Foundation Furniture & Electrical,"83 Seven Sisters Rd, London",51.5599824,-0.1160109,3.7,Islington,2109,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Cancer Research UK,"34 Upper St, London",51.5347061,-0.1052211,3.9,Islington,2110,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
RSPCA,"285 Caledonian Rd, London",51.5403769,-0.1170768,4.6,Islington,2111,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Charity Retail Association,"356 Holloway Rd, London",51.5557613,-0.116045,4.4,Islington,2112,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Haven House Children's Hospice Shop: Crouch End,"Weston Park, London",51.5799743,-0.1235164,4.6,Haringey,2113,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
Oxfam Books & Music Islington,"48 Upper St, London",51.535138,-0.1045564,4.6,Islington,2114,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
The Children's Air Ambulance Charity Shop Archway,"31 Junction Rd, London",51.5646575,-0.1348106,4.2,Islington,2115,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
Boutique by Shelter at Coal Drops Yard,"West Coal Drops, London",51.5363741,-0.1261641,4.7,Camden,2116,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
The Children's Air Ambulance Charity Shop Stoke Newington,"31 Stoke Newington Church St, London",51.5620366,-0.0752012,3.9,Hackney,2117,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Mind Charity Shop,"107-109 Stoke Newington High St, London",51.5600957,-0.0741724,4.1,Hackney,2118,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Clothes and shoes charity container,London,51.5512895,-0.0846773,4.0,Islington,2119,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
The Salvation Army (Stoke Newington),"2 Cazenove Rd, London",51.5638764,-0.0726159,4.8,Hackney,2120,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Jannaty Women's Charity Boutique Shop,"229 Seven Sisters Rd, London",51.5634227,-0.107377,4.3,Islington,2121,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
North London Hospice Shop,"21 Topsfield Rd, London",51.5802627,-0.1232016,4.0,Haringey,2122,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
Bosnia & Herzegovina Community Bibloteka Charity Shop,"7A Cazenove Rd, London",51.56419640000001,-0.0724306,3.5,Hackney,2123,3836.0,E09000012,Hackney,"530,000",00AM,Hackney,575.1
Camden Mind,"60 Camden High St, London",51.5362929,-0.1398113,4.4,Camden,2124,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Marie Curie Charity Shop Crouch End,"32 Topsfield Parade, The Broadway, London",51.580718,-0.1226334,3.8,Haringey,2125,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
Oxfam Shop Camden,"89 Camden High St, London",51.5366239,-0.1407265,3.2,Camden,2126,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
British Heart Foundation,"65 Camden High St, London",51.5362039,-0.1404195,3.7,Camden,2127,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Scope Camden,"73 Camden High St, London",51.5362998,-0.1403814,4.0,Camden,2128,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Cancer Research UK,"81 Camden High St, London",51.5365024,-0.1405993,4.1,Camden,2129,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Age UK London,"247 Kentish Town Rd, London",51.5482749,-0.1413752,4.0,Camden,2130,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
British Heart Foundation,"233 Kentish Town Rd, London",51.5479144,-0.1416239,4.0,Camden,2131,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Marie Curie Charity Shop Harringay,"489 Green Lanes, London",51.5808283,-0.0995871,4.0,Haringey,2132,3838.0,E09000014,Haringey,"487,500",00AP,Haringey,542.6
Kentish Town PDSA Charity Shop,"249 Kentish Town Rd, London",51.5483281,-0.1413576,3.4,Camden,2133,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Traid Camden,"154 Camden High St, London",51.5385937,-0.1421116,3.7,Camden,2134,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Shop Kentish Town,"160 Kentish Town Rd, London",51.5468605,-0.1414953,4.3,Camden,2135,3831.0,E09000007,Camden,"717,500",00AG,Camden,694.2
Oxfam Shop - Islington,"29 Islington High St, London",51.5329908,-0.106404,3.3,Islington,2136,3843.0,E09000019,Islington,"625,000",00AU,Islington,665.6
TRAID Peckham,"14-16 Rye Ln, London",51.4726379,-0.0698983,4.2,Southwark,2137,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Scope Camberwell,"42 Denmark Hill, London",51.4731357,-0.093329,4.6,Southwark,2138,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Boutique by Shelter (East Dulwich),"102 Grove Vale, London",51.4606764,-0.0754963999999999,4.1,Southwark,2139,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Mary's Living & Giving Shop for Save the Children - East Dulwich,"45 Lordship Ln, London",51.45910629999999,-0.0748134999999999,4.4,Southwark,2140,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
British Heart Foundation,"10 Rye Ln, London",51.4727518,-0.0701779,3.7,Southwark,2141,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Sense,"43 Rye Ln, London",51.47227849999999,-0.0696157999999999,4.8,Southwark,2142,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
"Shop from Crisis, Peckham","160 Rye Ln, London",51.4679045,-0.0672273,4.6,Southwark,2143,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Cancer Research UK,"7, Butterfly Walk, Camberwell Green, London",51.4731268,-0.092526,3.9,Southwark,2144,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Oxfam,"20 Half Moon Ln, London",51.45276800000001,-0.100155,3.8,Southwark,2145,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Alex TLC Charity Shop Forest Hill,"81-83 Dartmouth Rd, London",51.4363303,-0.0549322,3.8,Lewisham,2146,3847.0,E09000023,Lewisham,"394,720",00AZ,Lewisham,574.9
Sue Ryder,"30, 32 London Rd, London",51.4396082,-0.0552897,2.6,Lewisham,2147,3847.0,E09000023,Lewisham,"394,720",00AZ,Lewisham,574.9
Alex TLC Charity Shop Peckham,"45 Peckham High St, London",51.4734889,-0.0712575999999999,4.4,Southwark,2148,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Royal Trinity Hospice - Camberwell shop,"Unit 11, Butterfly Walk, Shopping Centre, Camberwell Green, London",51.4732046,-0.091905,4.4,Southwark,2149,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
St Christophers Hospice Shop,"85-87 Lordship Ln, London",51.4581306,-0.0749787,3.3,Southwark,2150,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
"British Red Cross shop, Forest Hill","6 London Rd, London",51.4392402,-0.0540911,4.5,Lewisham,2151,3847.0,E09000023,Lewisham,"394,720",00AZ,Lewisham,574.9
Mind,"96 Grove Vale, London",51.4609594,-0.075706,3.3,Southwark,2152,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Ald Life Charity Shop,"81-83 Dartmouth Rd, London",51.436317,-0.054945,0.0,Lewisham,2153,3847.0,E09000023,Lewisham,"394,720",00AZ,Lewisham,574.9
Barnardo's,"414 Brixton Rd, London",51.46461499999999,-0.1144162,3.9,Lambeth,2154,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Chartwell Cancer Trust shop,"180 Rye Ln, London",51.4674202,-0.0667629,0.0,Southwark,2155,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Vision Foundation - East Dulwich,"124 Lordship Ln, London",51.45616589999999,-0.0762936999999999,0.0,Southwark,2156,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Emmaus SLC - Brixton,"Unit 1 & 2, Fairfax House, Overton Rd, London",51.46832120000001,-0.1101884,4.1,Lambeth,2157,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Abladei-UK,"Bathgate House, Lothian Rd, London",51.4754179,-0.1043658,0.0,Lambeth,2158,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Greater London Fund For The Blind,"356 Norwood Rd, London",51.4344501,-0.1039617,5.0,Lambeth,2159,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Traid,"2 Acre Ln, London",51.4612282,-0.1162417,4.1,Lambeth,2160,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Nunhead Salvation Army,"Nunhead Grn, London",51.4655031,-0.058727,4.6,Southwark,2161,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Little Village Southwark,"Priory Court Tenants Hall Behind the Ivy House, 40 Stuart Rd, London",51.4582047,-0.0521163,5.0,Southwark,2162,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
RSPCA Charity Shop,"380 Norwood Rd, London",51.4337356,-0.1038268,3.9,Lambeth,2163,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Rejuvenate - Something for everyone,"41-42 Coldharbour Ln, London",51.4625934,-0.1116695,0.0,Lambeth,2164,3846.0,E09000022,Lambeth,"510,000",00AY,Lambeth,673.6
Human Relief Foundation,"291 New Cross Rd, London",51.47552109999999,-0.0383645,4.8,Lewisham,2165,3847.0,E09000023,Lewisham,"394,720",00AZ,Lewisham,574.9
TRAID Peckham,"14-16 Rye Ln, London",51.4726379,-0.0698983,4.2,Southwark,2166,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Alex TLC Charity Shop Walworth Road,"378 Walworth Rd, London",51.4847113,-0.0939412999999999,4.4,Southwark,2167,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Sense,"329 Walworth Rd, London",51.48654130000001,-0.0945835999999999,3.8,Southwark,2168,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Sue Ryder,"1 Market Pl, London",51.4925729,-0.0640131999999999,4.6,Southwark,2169,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Scope Camberwell,"42 Denmark Hill, London",51.4731357,-0.093329,4.6,Southwark,2170,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Boutique by Shelter (East Dulwich),"102 Grove Vale, London",51.4606764,-0.0754963999999999,4.1,Southwark,2171,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
British Heart Foundation,"10 Rye Ln, London",51.4727518,-0.0701779,3.7,Southwark,2172,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Salvation Army,"339-341 Walworth Rd, London",51.48621720000001,-0.0943498,3.8,Southwark,2173,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Sense,"43 Rye Ln, London",51.47227849999999,-0.0696157999999999,4.8,Southwark,2174,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
"Shop from Crisis, Peckham","160 Rye Ln, London",51.4679045,-0.0672273,4.6,Southwark,2175,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Hotric Charity Shop,"54 Tower Bridge Rd, London",51.4956451,-0.0831275,4.8,Southwark,2176,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Cancer Research UK,"7, Butterfly Walk, Camberwell Green, London",51.4731268,-0.092526,3.9,Southwark,2177,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
"Shop from Crisis, Elephant & Castle","223-225 Walworth Rd, London",51.4890118,-0.0959993,4.7,Southwark,2178,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Alex TLC Charity Shop Peckham,"45 Peckham High St, London",51.4734889,-0.0712575999999999,4.4,Southwark,2179,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
Up Market Charity Shop,"48 Albion St, London",51.49968860000001,-0.0526192,4.7,Southwark,2180,3852.0,E09000028,Southwark,"520,000",00BE,Southwark,631.9
